event_id,timestamp,hunter_id,terrain_type,event_type,animal_id,damage,calories_burned,voice_msg,hunt_result,is_danger,energy_category
E-19304,2025-04-28 02:12:00,H-1317,Tundra,hunt_success,A-172,0,828,Mission success.,Success,False,High
E-19305,2025-05-26 17:12:00,H-1203,Forest,encounter,A-521,0,692,Enemy nearby!,None,False,High
E-19306,2025-05-13 18:09:00,H-1067,Canyon,injured,,19,602,Low health warning!,None,False,High
E-19307,2025-04-14 11:15:00,H-1187,City Ruins,encounter,A-677,0,95,Mission success.,None,False,Low
E-19308,2025-04-26 17:07:00,H-1506,City Ruins,hunt_failed,A-766,0,76,Enemy nearby!,Failed,False,Low
E-19309,2025-05-07 13:25:00,H-1883,Swamp,bike_travel,,0,200,Nice shot!,None,False,Medium
E-19310,2025-05-22 13:00:00,H-1823,Forest,bike_travel,,0,903,Enemy nearby!,None,False,High
E-19311,2025-05-28 18:54:00,H-1561,Canyon,hunt_success,A-617,0,56,Be careful!,Success,False,Low
E-19312,2025-04-10 14:15:00,H-1298,Forest,hunt_success,A-565,0,272,Stay alert!,Success,False,Medium
E-19313,2025-05-12 12:27:00,H-1902,Savanna,hunt_failed,A-195,0,699,Scan complete.,Failed,False,High
E-19314,2025-04-03 16:56:00,H-1991,Tundra,hunt_failed,A-182,0,561,Mission success.,Failed,False,Medium
E-19315,2025-04-09 10:16:00,H-1095,Forest,hunt_failed,A-800,0,619,Nice shot!,Failed,False,High
E-19316,2025-05-09 12:55:00,H-1986,Jungle,hunt_success,A-273,0,163,Stay alert!,Success,False,Low
E-19317,2025-04-16 15:49:00,H-1119,Canyon,encounter,A-624,0,199,Be careful!,None,False,Low
E-19318,2025-04-12 12:15:00,H-1381,Swamp,hunt_success,A-353,0,893,Enemy nearby!,Success,False,High
E-19319,2025-05-20 15:28:00,H-1257,Canyon,hunt_success,A-955,0,820,Enemy nearby!,Success,False,High
E-19320,2025-04-30 21:20:00,H-1901,Desert,bike_travel,,0,675,Mission success.,None,False,High
E-19321,2025-05-16 03:21:00,H-1803,Volcanic Zone,encounter,A-118,0,352,Stay alert!,None,False,Medium
E-19322,2025-04-08 15:24:00,H-1336,Tundra,hunt_success,A-774,0,716,Stay alert!,Success,False,High
E-19323,2025-04-30 20:41:00,H-1309,Tundra,hunt_success,A-456,0,961,Low health warning!,Success,False,High
E-19324,2025-05-09 10:42:00,H-1427,Tundra,bike_travel,,0,547,Nice shot!,None,False,Medium
E-19325,2025-05-13 11:38:00,H-1780,Tundra,bike_travel,,0,584,Scan complete.,None,False,Medium
E-19326,2025-05-14 05:09:00,H-1640,Swamp,encounter,A-292,0,939,Nice shot!,None,False,High
E-19327,2025-04-02 02:59:00,H-1253,Savanna,hunt_failed,A-456,0,50,Low health warning!,Failed,False,Low
E-19328,2025-06-06 14:43:00,H-1989,Canyon,encounter,A-934,0,281,Mission success.,None,False,Medium
E-19329,2025-06-02 10:30:00,H-1326,Swamp,hunt_failed,A-251,0,52,Nice shot!,Failed,False,Low
E-19330,2025-04-10 17:40:00,H-1491,Canyon,injured,,21,619,Low health warning!,None,False,High
E-19331,2025-04-23 00:34:00,H-1146,City Ruins,hunt_failed,A-812,0,135,Stay alert!,Failed,False,Low
E-19332,2025-05-09 04:47:00,H-1238,Mountains,bike_travel,,0,237,Nice shot!,None,False,Medium
E-19333,2025-04-05 07:01:00,H-1560,City Ruins,encounter,A-931,0,85,Low health warning!,None,False,Low
E-19334,2025-05-08 00:22:00,H-1678,Swamp,encounter,A-882,0,814,Nice shot!,None,False,High
E-19335,2025-04-26 18:47:00,H-1833,City Ruins,hunt_failed,A-912,0,487,Mission success.,Failed,False,Medium
E-19336,2025-04-15 18:16:00,H-1426,Desert,bike_travel,,0,611,Stay alert!,None,False,High
E-19337,2025-05-09 17:03:00,H-1196,Volcanic Zone,hunt_success,A-534,0,283,Mission success.,Success,False,Medium
E-19338,2025-04-08 14:06:00,H-1684,City Ruins,injured,,77,216,Scan complete.,None,True,Medium
E-19339,2025-04-29 05:41:00,H-1127,Desert,injured,,42,206,Low health warning!,None,False,Medium
E-19340,2025-05-17 09:08:00,H-1116,Canyon,bike_travel,,0,253,Stay alert!,None,False,Medium
E-19341,2025-05-28 09:12:00,H-1305,Volcanic Zone,encounter,A-678,0,743,Be careful!,None,False,High
E-19342,2025-05-15 20:19:00,H-1844,Tundra,hunt_success,A-654,0,718,Mission success.,Success,False,High
E-19343,2025-06-05 14:31:00,H-1213,Tundra,hunt_success,A-811,0,895,Low health warning!,Success,False,High
E-19344,2025-04-24 09:00:00,H-1817,Canyon,injured,,14,594,Scan complete.,None,False,Medium
E-19345,2025-04-01 19:02:00,H-1669,Swamp,hunt_success,A-552,0,824,Be careful!,Success,False,High
E-19346,2025-05-15 04:08:00,H-1317,Tundra,bike_travel,,0,913,Mission success.,None,False,High
E-19347,2025-05-02 08:30:00,H-1732,Swamp,hunt_failed,A-920,0,946,Low health warning!,Failed,False,High
E-19348,2025-06-06 22:18:00,H-1158,Canyon,bike_travel,,0,642,Low health warning!,None,False,High
E-19349,2025-05-02 01:18:00,H-1818,Swamp,injured,,52,174,Stay alert!,None,True,Low
E-19350,2025-05-09 01:43:00,H-1339,Jungle,encounter,A-662,0,980,Nice shot!,None,False,High
E-19351,2025-04-27 08:26:00,H-1331,Canyon,encounter,A-788,0,739,Scan complete.,None,False,High
E-19352,2025-05-11 06:30:00,H-1525,Canyon,hunt_success,A-485,0,338,Enemy nearby!,Success,False,Medium
E-19353,2025-05-18 16:48:00,H-1024,Savanna,injured,,93,984,Nice shot!,None,True,High
E-19354,2025-05-20 21:48:00,H-1488,City Ruins,encounter,A-427,0,351,Stay alert!,None,False,Medium
E-19355,2025-05-15 14:41:00,H-1058,Tundra,injured,,18,770,Scan complete.,None,False,High
E-19356,2025-05-14 06:42:00,H-1691,Desert,injured,,92,451,Nice shot!,None,True,Medium
E-19357,2025-04-29 19:07:00,H-1376,Canyon,hunt_failed,A-280,0,630,Scan complete.,Failed,False,High
E-19358,2025-05-10 22:44:00,H-1326,Swamp,injured,,22,980,Mission success.,None,False,High
E-19359,2025-05-24 16:11:00,H-1753,Mountains,hunt_failed,A-101,0,203,Mission success.,Failed,False,Medium
E-19360,2025-05-10 03:04:00,H-1862,Desert,bike_travel,,0,987,Low health warning!,None,False,High
E-19361,2025-05-03 15:45:00,H-1856,Tundra,injured,,13,749,Scan complete.,None,False,High
E-19362,2025-05-31 21:34:00,H-1402,Mountains,bike_travel,,0,997,Low health warning!,None,False,High
E-19363,2025-04-24 12:36:00,H-1360,Forest,hunt_success,A-869,0,610,Nice shot!,Success,False,High
E-19364,2025-05-15 19:07:00,H-1637,Forest,bike_travel,,0,995,Be careful!,None,False,High
E-19365,2025-06-09 05:13:00,H-1418,Forest,injured,,53,468,Stay alert!,None,True,Medium
E-19366,2025-04-09 17:32:00,H-1817,Canyon,hunt_success,A-349,0,401,Enemy nearby!,Success,False,Medium
E-19367,2025-05-02 06:12:00,H-1495,Swamp,hunt_success,A-763,0,350,Stay alert!,Success,False,Medium
E-19368,2025-05-23 15:39:00,H-1920,Jungle,injured,,85,889,Scan complete.,None,True,High
E-19369,2025-05-04 17:35:00,H-1642,Jungle,hunt_failed,A-611,0,849,Enemy nearby!,Failed,False,High
E-19370,2025-05-18 00:03:00,H-1178,Desert,encounter,A-513,0,560,Stay alert!,None,False,Medium
E-19371,2025-05-27 10:06:00,H-1482,Mountains,injured,,38,775,Nice shot!,None,False,High
E-19372,2025-05-23 00:18:00,H-1253,Savanna,hunt_success,A-651,0,719,Be careful!,Success,False,High
E-19373,2025-04-06 00:26:00,H-1267,Forest,encounter,A-925,0,66,Stay alert!,None,False,Low
E-19374,2025-06-08 02:57:00,H-1190,City Ruins,hunt_failed,A-226,0,76,Be careful!,Failed,False,Low
E-19375,2025-04-02 21:48:00,H-1145,Jungle,injured,,96,134,Stay alert!,None,True,Low
E-19376,2025-05-20 09:59:00,H-1496,Mountains,encounter,A-730,0,912,Enemy nearby!,None,False,High
E-19377,2025-04-11 14:30:00,H-1004,City Ruins,injured,,16,351,Stay alert!,None,False,Medium
E-19378,2025-04-09 08:16:00,H-1716,Mountains,bike_travel,,0,896,Scan complete.,None,False,High
E-19379,2025-05-12 16:46:00,H-1890,Forest,hunt_failed,A-491,0,913,Scan complete.,Failed,False,High
E-19380,2025-04-24 16:19:00,H-1789,Mountains,hunt_success,A-689,0,523,Be careful!,Success,False,Medium
E-19381,2025-06-02 07:02:00,H-1620,Volcanic Zone,bike_travel,,0,998,Mission success.,None,False,High
E-19382,2025-05-28 02:07:00,H-1849,Tundra,hunt_success,A-409,0,655,Nice shot!,Success,False,High
E-19383,2025-04-04 21:51:00,H-1809,City Ruins,encounter,A-578,0,507,Be careful!,None,False,Medium
E-19384,2025-06-02 15:57:00,H-1345,Mountains,hunt_success,A-963,0,222,Enemy nearby!,Success,False,Medium
E-19385,2025-05-27 12:53:00,H-1380,Mountains,hunt_failed,A-502,0,185,Mission success.,Failed,False,Low
E-19386,2025-04-14 02:24:00,H-1952,Mountains,injured,,33,858,Low health warning!,None,False,High
E-19387,2025-06-05 04:30:00,H-1381,Swamp,bike_travel,,0,506,Enemy nearby!,None,False,Medium
E-19388,2025-04-07 00:16:00,H-1100,Jungle,injured,,37,882,Scan complete.,None,False,High
E-19389,2025-06-06 04:55:00,H-1487,City Ruins,hunt_success,A-567,0,909,Low health warning!,Success,False,High
E-19390,2025-04-04 18:56:00,H-1390,Tundra,hunt_success,A-250,0,105,Scan complete.,Success,False,Low
E-19391,2025-05-13 08:47:00,H-1460,City Ruins,hunt_failed,A-681,0,98,Stay alert!,Failed,False,Low
E-19392,2025-05-04 21:32:00,H-1288,Desert,bike_travel,,0,332,Stay alert!,None,False,Medium
E-19393,2025-04-24 02:10:00,H-1852,Savanna,hunt_success,A-924,0,691,Stay alert!,Success,False,High
E-19394,2025-04-24 06:04:00,H-1086,Mountains,injured,,36,964,Nice shot!,None,False,High
E-19395,2025-05-27 07:44:00,H-1703,City Ruins,hunt_success,A-319,0,360,Nice shot!,Success,False,Medium
E-19396,2025-05-23 16:00:00,H-1606,Forest,hunt_success,A-779,0,926,Mission success.,Success,False,High
E-19397,2025-04-01 21:33:00,H-1095,Forest,bike_travel,,0,902,Be careful!,None,False,High
E-19398,2025-05-31 11:11:00,H-1995,Mountains,hunt_success,A-876,0,119,Be careful!,Success,False,Low
E-19399,2025-05-10 17:17:00,H-1724,Volcanic Zone,hunt_failed,A-866,0,672,Nice shot!,Failed,False,High
E-19400,2025-05-31 07:41:00,H-1552,Canyon,injured,,56,340,Low health warning!,None,True,Medium
E-19401,2025-05-20 03:31:00,H-1606,Forest,bike_travel,,0,740,Be careful!,None,False,High
E-19402,2025-05-31 04:45:00,H-1904,Mountains,bike_travel,,0,120,Mission success.,None,False,Low
E-19403,2025-05-29 05:05:00,H-1485,Savanna,hunt_success,A-944,0,258,Enemy nearby!,Success,False,Medium
E-19404,2025-04-15 16:04:00,H-1373,Mountains,bike_travel,,0,841,Be careful!,None,False,High
E-19405,2025-05-16 20:06:00,H-1380,Mountains,hunt_success,A-642,0,824,Scan complete.,Success,False,High
E-19406,2025-05-09 06:22:00,H-1519,Canyon,injured,,85,655,Low health warning!,None,True,High
E-19407,2025-05-28 10:34:00,H-1985,Swamp,hunt_success,A-963,0,178,Enemy nearby!,Success,False,Low
E-19408,2025-04-25 02:42:00,H-1967,Jungle,injured,,14,120,Low health warning!,None,False,Low
E-19409,2025-04-03 08:28:00,H-1197,Jungle,injured,,80,897,Low health warning!,None,True,High
E-19410,2025-05-05 14:54:00,H-1816,Savanna,hunt_success,A-708,0,142,Low health warning!,Success,False,Low
E-19411,2025-04-02 06:31:00,H-1688,Tundra,hunt_success,A-199,0,65,Stay alert!,Success,False,Low
E-19412,2025-05-28 13:54:00,H-1681,Canyon,hunt_success,A-298,0,436,Enemy nearby!,Success,False,Medium
E-19413,2025-06-04 14:01:00,H-1389,City Ruins,encounter,A-952,0,550,Scan complete.,None,False,Medium
E-19414,2025-04-26 08:49:00,H-1620,Volcanic Zone,injured,,34,285,Be careful!,None,False,Medium
E-19415,2025-04-16 12:45:00,H-1458,Jungle,encounter,A-406,0,188,Mission success.,None,False,Low
E-19416,2025-06-08 05:45:00,H-1163,Savanna,hunt_success,A-416,0,924,Enemy nearby!,Success,False,High
E-19417,2025-05-12 11:43:00,H-1541,Tundra,hunt_failed,A-419,0,492,Scan complete.,Failed,False,Medium
E-19418,2025-04-12 15:47:00,H-1613,Forest,hunt_success,A-302,0,823,Mission success.,Success,False,High
E-19419,2025-04-14 03:29:00,H-1786,City Ruins,injured,,94,423,Stay alert!,None,True,Medium
E-19420,2025-04-23 02:50:00,H-1882,Volcanic Zone,hunt_failed,A-164,0,951,Stay alert!,Failed,False,High
E-19421,2025-04-02 02:53:00,H-1349,Desert,encounter,A-933,0,100,Low health warning!,None,False,Low
E-19422,2025-04-27 10:25:00,H-1138,Tundra,encounter,A-535,0,289,Stay alert!,None,False,Medium
E-19423,2025-06-07 20:04:00,H-1332,Tundra,injured,,60,985,Scan complete.,None,True,High
E-19424,2025-05-07 01:29:00,H-1806,Desert,hunt_success,A-695,0,382,Nice shot!,Success,False,Medium
E-19425,2025-05-08 16:41:00,H-1173,Tundra,hunt_success,A-687,0,277,Be careful!,Success,False,Medium
E-19426,2025-04-09 00:06:00,H-1037,Savanna,injured,,18,277,Nice shot!,None,False,Medium
E-19427,2025-05-13 08:30:00,H-1273,Forest,bike_travel,,0,709,Enemy nearby!,None,False,High
E-19428,2025-06-08 22:49:00,H-1536,Mountains,bike_travel,,0,648,Be careful!,None,False,High
E-19429,2025-06-03 18:08:00,H-1974,Mountains,hunt_failed,A-228,0,141,Low health warning!,Failed,False,Low
E-19430,2025-04-22 18:53:00,H-1853,Desert,hunt_failed,A-337,0,667,Mission success.,Failed,False,High
E-19431,2025-06-02 14:50:00,H-1156,Swamp,hunt_success,A-633,0,328,Low health warning!,Success,False,Medium
E-19432,2025-05-11 08:23:00,H-1234,Swamp,injured,,43,269,Enemy nearby!,None,False,Medium
E-19433,2025-05-03 20:00:00,H-1339,Jungle,bike_travel,,0,814,Enemy nearby!,None,False,High
E-19434,2025-04-03 01:09:00,H-1532,Canyon,hunt_success,A-939,0,356,Enemy nearby!,Success,False,Medium
E-19435,2025-04-20 08:34:00,H-1356,Volcanic Zone,hunt_success,A-463,0,104,Mission success.,Success,False,Low
E-19436,2025-05-08 17:49:00,H-1864,Desert,injured,,85,137,Mission success.,None,True,Low
E-19437,2025-04-29 01:23:00,H-1015,Mountains,bike_travel,,0,581,Low health warning!,None,False,Medium
E-19438,2025-05-27 19:40:00,H-1198,Volcanic Zone,bike_travel,,0,171,Stay alert!,None,False,Low
E-19439,2025-05-26 05:21:00,H-1889,City Ruins,encounter,A-575,0,180,Low health warning!,None,False,Low
E-19440,2025-04-24 20:34:00,H-1228,Volcanic Zone,encounter,A-546,0,842,Scan complete.,None,False,High
E-19441,2025-04-06 19:05:00,H-1749,City Ruins,hunt_failed,A-928,0,329,Mission success.,Failed,False,Medium
E-19442,2025-06-02 15:26:00,H-1340,Canyon,encounter,A-642,0,972,Be careful!,None,False,High
E-19443,2025-04-10 06:48:00,H-1229,City Ruins,hunt_failed,A-689,0,252,Scan complete.,Failed,False,Medium
E-19444,2025-04-22 11:56:00,H-1621,Volcanic Zone,injured,,34,139,Stay alert!,None,False,Low
E-19445,2025-05-18 15:05:00,H-1352,Savanna,encounter,A-240,0,696,Stay alert!,None,False,High
E-19446,2025-04-03 14:42:00,H-1494,Savanna,hunt_failed,A-428,0,894,Be careful!,Failed,False,High
E-19447,2025-06-05 13:12:00,H-1754,City Ruins,injured,,48,927,Stay alert!,None,False,High
E-19448,2025-05-20 10:28:00,H-1632,Jungle,encounter,A-762,0,898,Enemy nearby!,None,False,High
E-19449,2025-04-07 02:27:00,H-1957,Jungle,encounter,A-765,0,981,Scan complete.,None,False,High
E-19450,2025-05-01 08:55:00,H-1035,Savanna,bike_travel,,0,309,Be careful!,None,False,Medium
E-19451,2025-06-04 09:24:00,H-1633,Savanna,hunt_success,A-934,0,674,Nice shot!,Success,False,High
E-19452,2025-06-07 16:43:00,H-1506,City Ruins,encounter,A-574,0,446,Be careful!,None,False,Medium
E-19453,2025-05-13 02:27:00,H-1126,Swamp,encounter,A-981,0,103,Nice shot!,None,False,Low
E-19454,2025-05-19 07:54:00,H-1831,Volcanic Zone,encounter,A-192,0,402,Nice shot!,None,False,Medium
E-19455,2025-04-03 16:36:00,H-1676,Canyon,injured,,29,192,Be careful!,None,False,Low
E-19456,2025-05-10 11:07:00,H-1622,Volcanic Zone,hunt_failed,A-147,0,603,Scan complete.,Failed,False,High
E-19457,2025-05-12 23:11:00,H-1765,Mountains,hunt_failed,A-585,0,300,Stay alert!,Failed,False,Medium
E-19458,2025-04-04 02:36:00,H-1769,Desert,injured,,96,826,Stay alert!,None,True,High
E-19459,2025-04-26 00:35:00,H-1620,Volcanic Zone,hunt_failed,A-193,0,370,Nice shot!,Failed,False,Medium
E-19460,2025-05-12 03:14:00,H-1813,Desert,hunt_failed,A-571,0,278,Scan complete.,Failed,False,Medium
E-19461,2025-04-11 06:12:00,H-1602,Jungle,hunt_success,A-458,0,347,Mission success.,Success,False,Medium
E-19462,2025-04-21 16:42:00,H-1636,Desert,encounter,A-331,0,81,Stay alert!,None,False,Low
E-19463,2025-05-15 07:37:00,H-1876,Volcanic Zone,injured,,60,530,Nice shot!,None,True,Medium
E-19464,2025-04-18 08:22:00,H-1029,City Ruins,hunt_success,A-586,0,727,Nice shot!,Success,False,High
E-19465,2025-05-25 14:47:00,H-1020,Savanna,hunt_failed,A-882,0,601,Mission success.,Failed,False,High
E-19466,2025-04-17 13:40:00,H-1303,Mountains,hunt_failed,A-229,0,74,Mission success.,Failed,False,Low
E-19467,2025-04-02 22:44:00,H-1023,Tundra,bike_travel,,0,273,Enemy nearby!,None,False,Medium
E-19468,2025-04-22 12:26:00,H-1736,Canyon,encounter,A-173,0,464,Nice shot!,None,False,Medium
E-19469,2025-04-24 13:55:00,H-1723,Mountains,injured,,77,101,Scan complete.,None,True,Low
E-19470,2025-06-01 00:48:00,H-1496,Mountains,injured,,48,999,Mission success.,None,False,High
E-19471,2025-05-17 12:22:00,H-1165,Canyon,encounter,A-175,0,113,Nice shot!,None,False,Low
E-19472,2025-04-01 12:51:00,H-1233,Desert,bike_travel,,0,647,Scan complete.,None,False,High
E-19473,2025-04-28 09:53:00,H-1220,Volcanic Zone,encounter,A-189,0,232,Low health warning!,None,False,Medium
E-19474,2025-05-14 16:04:00,H-1740,Savanna,injured,,12,856,Be careful!,None,False,High
E-19475,2025-05-04 10:42:00,H-1997,Swamp,injured,,38,617,Low health warning!,None,False,High
E-19476,2025-05-11 17:06:00,H-1007,Desert,injured,,51,368,Stay alert!,None,True,Medium
E-19477,2025-04-17 23:37:00,H-1124,Forest,injured,,82,60,Nice shot!,None,True,Low
E-19478,2025-05-15 11:10:00,H-1092,Mountains,injured,,24,974,Mission success.,None,False,High
E-19479,2025-06-02 19:56:00,H-1351,Swamp,injured,,95,425,Scan complete.,None,True,Medium
E-19480,2025-05-22 16:56:00,H-1601,Forest,injured,,51,407,Stay alert!,None,True,Medium
E-19481,2025-05-26 02:13:00,H-1283,Desert,bike_travel,,0,355,Scan complete.,None,False,Medium
E-19482,2025-05-01 14:25:00,H-1282,Jungle,hunt_failed,A-480,0,173,Enemy nearby!,Failed,False,Low
E-19483,2025-05-25 16:34:00,H-1879,Canyon,hunt_success,A-222,0,99,Mission success.,Success,False,Low
E-19484,2025-04-25 17:25:00,H-1593,Desert,hunt_success,A-857,0,805,Stay alert!,Success,False,High
E-19485,2025-04-24 09:05:00,H-1502,City Ruins,injured,,95,167,Be careful!,None,True,Low
E-19486,2025-04-29 23:30:00,H-1824,Desert,hunt_success,A-430,0,300,Stay alert!,Success,False,Medium
E-19487,2025-04-10 20:36:00,H-1375,Canyon,encounter,A-342,0,435,Mission success.,None,False,Medium
E-19488,2025-05-28 14:45:00,H-1508,Savanna,bike_travel,,0,474,Enemy nearby!,None,False,Medium
E-19489,2025-04-24 07:35:00,H-1627,City Ruins,hunt_success,A-102,0,979,Be careful!,Success,False,High
E-19490,2025-05-16 01:23:00,H-1780,Tundra,bike_travel,,0,243,Nice shot!,None,False,Medium
E-19491,2025-04-23 05:14:00,H-1206,Savanna,injured,,74,391,Low health warning!,None,True,Medium
E-19492,2025-05-17 14:07:00,H-1874,Forest,encounter,A-306,0,320,Be careful!,None,False,Medium
E-19493,2025-05-01 10:36:00,H-1328,City Ruins,injured,,71,961,Mission success.,None,True,High
E-19494,2025-05-22 12:46:00,H-1965,Volcanic Zone,hunt_success,A-351,0,516,Low health warning!,Success,False,Medium
E-19495,2025-05-06 14:41:00,H-1264,Tundra,injured,,80,389,Scan complete.,None,True,Medium
E-19496,2025-05-12 09:39:00,H-1829,Forest,injured,,68,788,Mission success.,None,True,High
E-19497,2025-04-13 09:29:00,H-1418,Forest,bike_travel,,0,346,Low health warning!,None,False,Medium
E-19498,2025-04-20 18:54:00,H-1785,Swamp,bike_travel,,0,984,Stay alert!,None,False,High
E-19499,2025-04-15 15:41:00,H-1366,Canyon,injured,,43,436,Scan complete.,None,False,Medium
E-19500,2025-04-21 12:29:00,H-1241,Tundra,encounter,A-429,0,581,Scan complete.,None,False,Medium
E-19501,2025-04-14 03:52:00,H-1422,Mountains,hunt_success,A-148,0,319,Be careful!,Success,False,Medium
E-19502,2025-05-19 01:19:00,H-1430,Canyon,encounter,A-989,0,366,Mission success.,None,False,Medium
E-19503,2025-04-12 13:24:00,H-1714,Savanna,hunt_failed,A-458,0,970,Nice shot!,Failed,False,High
E-19504,2025-04-06 15:26:00,H-1565,Canyon,injured,,78,982,Low health warning!,None,True,High
E-19505,2025-05-27 09:55:00,H-1124,Forest,injured,,54,55,Mission success.,None,True,Low
E-19506,2025-05-23 09:27:00,H-1179,Forest,hunt_success,A-105,0,704,Low health warning!,Success,False,High
E-19507,2025-05-20 03:51:00,H-1335,Tundra,encounter,A-521,0,386,Scan complete.,None,False,Medium
E-19508,2025-04-25 19:15:00,H-1251,City Ruins,injured,,99,149,Enemy nearby!,None,True,Low
E-19509,2025-04-17 08:23:00,H-1369,Desert,encounter,A-972,0,413,Nice shot!,None,False,Medium
E-19510,2025-04-24 14:58:00,H-1880,City Ruins,hunt_failed,A-576,0,492,Mission success.,Failed,False,Medium
E-19511,2025-04-25 15:47:00,H-1698,Mountains,bike_travel,,0,207,Low health warning!,None,False,Medium
E-19512,2025-05-26 14:48:00,H-1905,Savanna,hunt_success,A-141,0,674,Nice shot!,Success,False,High
E-19513,2025-04-21 20:04:00,H-1058,Tundra,hunt_success,A-114,0,625,Enemy nearby!,Success,False,High
E-19514,2025-05-01 01:46:00,H-1637,Forest,hunt_failed,A-226,0,767,Mission success.,Failed,False,High
E-19515,2025-05-07 12:42:00,H-1487,City Ruins,injured,,90,423,Enemy nearby!,None,True,Medium
E-19516,2025-05-25 22:38:00,H-1133,Canyon,bike_travel,,0,827,Nice shot!,None,False,High
E-19517,2025-04-06 13:49:00,H-1614,Jungle,injured,,39,439,Be careful!,None,False,Medium
E-19518,2025-05-24 23:09:00,H-1122,City Ruins,encounter,A-171,0,931,Nice shot!,None,False,High
E-19519,2025-05-13 05:58:00,H-1929,City Ruins,encounter,A-527,0,222,Mission success.,None,False,Medium
E-19520,2025-06-06 23:04:00,H-1527,Desert,hunt_failed,A-123,0,765,Stay alert!,Failed,False,High
E-19521,2025-04-08 23:25:00,H-1985,Swamp,hunt_failed,A-367,0,595,Scan complete.,Failed,False,Medium
E-19522,2025-04-27 07:59:00,H-1638,Tundra,injured,,12,85,Scan complete.,None,False,Low
E-19523,2025-05-10 16:37:00,H-1701,Swamp,hunt_success,A-240,0,645,Mission success.,Success,False,High
E-19524,2025-04-17 15:09:00,H-1356,Volcanic Zone,hunt_failed,A-129,0,475,Enemy nearby!,Failed,False,Medium
E-19525,2025-05-01 09:34:00,H-1889,City Ruins,hunt_success,A-409,0,452,Mission success.,Success,False,Medium
E-19526,2025-05-09 11:04:00,H-1966,Swamp,hunt_success,A-609,0,994,Scan complete.,Success,False,High
E-19527,2025-04-14 04:29:00,H-1507,Swamp,hunt_success,A-389,0,822,Be careful!,Success,False,High
E-19528,2025-04-10 02:30:00,H-1365,Tundra,hunt_failed,A-622,0,685,Low health warning!,Failed,False,High
E-19529,2025-05-24 15:44:00,H-1185,Forest,encounter,A-965,0,656,Stay alert!,None,False,High
E-19530,2025-05-19 00:41:00,H-1447,Forest,injured,,41,336,Mission success.,None,False,Medium
E-19531,2025-04-08 19:17:00,H-1955,Volcanic Zone,hunt_failed,A-141,0,686,Enemy nearby!,Failed,False,High
E-19532,2025-05-21 18:13:00,H-1688,Tundra,hunt_failed,A-957,0,846,Be careful!,Failed,False,High
E-19533,2025-04-16 14:17:00,H-1814,Canyon,hunt_success,A-276,0,403,Stay alert!,Success,False,Medium
E-19534,2025-05-17 00:34:00,H-1146,City Ruins,encounter,A-461,0,595,Be careful!,None,False,Medium
E-19535,2025-05-08 02:47:00,H-1759,Mountains,injured,,84,308,Low health warning!,None,True,Medium
E-19536,2025-05-01 08:39:00,H-1958,Swamp,hunt_success,A-543,0,110,Scan complete.,Success,False,Low
E-19537,2025-05-08 22:47:00,H-1684,City Ruins,bike_travel,,0,237,Nice shot!,None,False,Medium
E-19538,2025-05-18 02:38:00,H-1013,Desert,hunt_failed,A-211,0,546,Nice shot!,Failed,False,Medium
E-19539,2025-06-08 11:29:00,H-1998,Jungle,injured,,64,726,Mission success.,None,True,High
E-19540,2025-05-30 05:01:00,H-1872,Volcanic Zone,encounter,A-585,0,318,Enemy nearby!,None,False,Medium
E-19541,2025-05-17 06:27:00,H-1089,Desert,bike_travel,,0,534,Enemy nearby!,None,False,Medium
E-19542,2025-05-29 06:00:00,H-1433,Swamp,hunt_success,A-290,0,647,Stay alert!,Success,False,High
E-19543,2025-04-13 17:11:00,H-1835,Mountains,injured,,47,810,Be careful!,None,False,High
E-19544,2025-06-01 13:41:00,H-1610,Canyon,bike_travel,,0,142,Low health warning!,None,False,Low
E-19545,2025-04-30 22:34:00,H-1064,City Ruins,hunt_failed,A-703,0,477,Mission success.,Failed,False,Medium
E-19546,2025-06-08 02:09:00,H-1725,Volcanic Zone,injured,,79,160,Mission success.,None,True,Low
E-19547,2025-04-07 20:46:00,H-1984,Tundra,hunt_success,A-133,0,844,Stay alert!,Success,False,High
E-19548,2025-04-23 05:54:00,H-1778,Mountains,bike_travel,,0,273,Stay alert!,None,False,Medium
E-19549,2025-04-28 16:00:00,H-1168,Jungle,hunt_success,A-935,0,975,Scan complete.,Success,False,High
E-19550,2025-04-13 02:37:00,H-1318,Savanna,hunt_failed,A-788,0,649,Scan complete.,Failed,False,High
E-19551,2025-06-05 13:48:00,H-1266,Savanna,hunt_failed,A-719,0,835,Scan complete.,Failed,False,High
E-19552,2025-05-06 02:05:00,H-1875,Volcanic Zone,injured,,54,310,Low health warning!,None,True,Medium
E-19553,2025-06-05 13:54:00,H-1573,Desert,bike_travel,,0,461,Mission success.,None,False,Medium
E-19554,2025-04-16 17:32:00,H-1872,Volcanic Zone,injured,,43,803,Mission success.,None,False,High
E-19555,2025-05-08 15:11:00,H-1925,Jungle,hunt_failed,A-804,0,409,Nice shot!,Failed,False,Medium
E-19556,2025-04-05 07:29:00,H-1979,Volcanic Zone,bike_travel,,0,818,Scan complete.,None,False,High
E-19557,2025-05-20 02:12:00,H-1873,City Ruins,injured,,42,454,Scan complete.,None,False,Medium
E-19558,2025-05-24 12:15:00,H-1569,City Ruins,injured,,42,547,Scan complete.,None,False,Medium
